row_type,yr,service_category,subcategory,type_of_service,service_group,dual_status,age_band,sex,allowed,pc_allowed,ab_mm,pd_mm
spend,2018,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,75-84,Female,41758.34,,,
spend,2018,Professional,Urgent care,Unclassified,,Dual,85+,Female,52895.94,,,
spend,2018,Professional,Office (incl. telehealth),Unclassified,,Dual,65-74,Male,448727.66,,,
spend,2018,Professional,Nursing facility / hospice setting,E&M,,Non-dual,<65,Male,3295.87,,,
spend,2018,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,<65,Male,507.0,,,
spend,2018,Other,Durable medical equipment,n/a,,Non-dual,65-74,Female,2627.5,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Non-dual,<65,Male,615.85,,,
spend,2018,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,75-84,Male,661283.74,,,
spend,2018,Professional,Office (incl. telehealth),Unclassified,,Non-dual,<65,Male,2506078.99,,,
spend,2018,Professional,Office (incl. telehealth),E&M,,Non-dual,65-74,Male,67965.86,,,
spend,2018,Professional,Office (incl. telehealth),Unclassified,,Dual,75-84,Male,250872.05,,,
spend,2018,Other,Durable medical equipment,n/a,,Non-dual,85+,Male,633.61,,,
spend,2018,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,65-74,Male,6989.53,,,
spend,2018,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,<65,Female,26977.4,,,
spend,2018,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,65-74,Female,15532.25,,,
spend,2018,Other,Durable medical equipment,n/a,,Non-dual,65-74,Male,3018.42,,,
spend,2018,Inpatient Hospital,Acute care hospital,n/a,,Dual,75-84,Female,797372.61,,,
spend,2018,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,75-84,Female,244711.91,,,
spend,2018,Professional,Office (incl. telehealth),Unclassified,,Non-dual,65-74,Female,1372677.24,,,
spend,2018,Other,Durable medical equipment,n/a,,Non-dual,85+,Female,705.29,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,75-84,Male,48182.55,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,65-74,Female,600.5,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,65-74,Female,446660.72,,,
spend,2018,Other,Durable medical equipment,n/a,,Non-dual,<65,Male,7038.41,,,
spend,2018,Professional,Urgent care,Unclassified,,Dual,85+,Male,88402.04,,,
spend,2018,Professional,Office (incl. telehealth),E&M,,Non-dual,<65,Male,207539.92,,,
spend,2018,Professional,Office (incl. telehealth),Unclassified,,Dual,85+,Male,86923.61,,,
spend,2018,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,85+,Male,2672.52,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Non-dual,65-74,Female,0.0,,,
spend,2018,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,75-84,Female,1655348.52,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,E&M,,Dual,75-84,Male,442.59,,,
spend,2018,Professional,Services at home,E&M,,Non-dual,85+,Female,431.4,,,
spend,2018,Professional,Office (incl. telehealth),E&M,,Non-dual,65-74,Female,32580.57,,,
spend,2018,Professional,Office (incl. telehealth),E&M,,Dual,85+,Male,6102.65,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,E&M,,Non-dual,65-74,Male,1216.35,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Non-dual,65-74,Male,0.0,,,
spend,2018,Professional,Office (incl. telehealth),Unclassified,,Dual,75-84,Female,257130.07,,,
spend,2018,Professional,Office (incl. telehealth),E&M,,Dual,75-84,Male,15375.32,,,
spend,2018,Professional,Urgent care,E&M,,Dual,75-84,Female,885.18,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Non-dual,<65,Female,436.75,,,
spend,2018,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,85+,Female,6157.24,,,
spend,2018,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,85+,Male,5023.92,,,
spend,2018,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,85+,Male,0.0,,,
spend,2018,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,85+,Male,1366975.58,,,
spend,2018,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,<65,Male,443730.56,,,
spend,2018,Inpatient Hospital,Acute care hospital,n/a,,Dual,<65,Male,1168630.08,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Dual,65-74,Female,0.0,,,
spend,2018,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,<65,Female,372552.94,,,
spend,2018,Professional,Urgent care,Unclassified,,Non-dual,<65,Male,274989.14,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Non-dual,<65,Male,0.0,,,
spend,2018,Professional,Home health,n/a,,Dual,85+,Female,0.0,,,
spend,2018,Professional,Urgent care,Unclassified,,Dual,65-74,Female,39887.45,,,
spend,2018,Professional,Home health,n/a,,Dual,65-74,Female,78139.47,,,
spend,2018,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,85+,Female,1235459.43,,,
spend,2018,Professional,Urgent care,Unclassified,,Dual,<65,Female,43807.2,,,
spend,2018,Professional,Urgent care,Unclassified,,Dual,<65,Male,65310.45,,,
spend,2018,Professional,Office (incl. telehealth),E&M,,Non-dual,<65,Female,122408.5,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Dual,<65,Male,2692.46,,,
spend,2018,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,65-74,Male,5722431.36,,,
spend,2018,Professional,Urgent care,E&M,,Dual,<65,Male,6249.1,,,
spend,2018,Inpatient Hospital,Acute care hospital,n/a,,Dual,<65,Female,1317915.17,,,
spend,2018,Long-Term Care,Skilled nursing facility,n/a,,Dual,65-74,Female,250228.23,,,
spend,2018,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,65-74,Female,835866.08,,,
spend,2018,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,65-74,Female,6222138.14,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,<65,Female,2758.19,,,
spend,2018,Long-Term Care,Skilled nursing facility,n/a,,Dual,65-74,Male,158532.45,,,
spend,2018,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,65-74,Female,491079.32,,,
spend,2018,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,65-74,Male,494202.15,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,65-74,Male,1093.34,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,65-74,Male,542240.74,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,<65,Female,246953.31,,,
spend,2018,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,65-74,Male,956021.38,,,
spend,2018,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,75-84,Male,2210459.62,,,
spend,2018,Professional,Urgent care,Unclassified,,Non-dual,<65,Female,173413.79,,,
spend,2018,Professional,Urgent care,E&M,,Non-dual,<65,Female,3038.8,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Non-dual,<65,Female,0.0,,,
spend,2018,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,75-84,Female,11111.71,,,
spend,2018,Professional,Office (incl. telehealth),Unclassified,,Non-dual,75-84,Female,616241.23,,,
spend,2018,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,<65,Female,1238424.93,,,
spend,2018,Inpatient Hospital,Acute care hospital,n/a,,Dual,65-74,Female,520549.23,,,
spend,2018,Professional,Office (incl. telehealth),Unclassified,,Non-dual,85+,Female,542700.85,,,
spend,2018,Inpatient Hospital,Acute care hospital,n/a,,Dual,75-84,Male,313168.86,,,
spend,2018,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,<65,Male,1281457.95,,,
spend,2018,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,85+,Female,689556.17,,,
spend,2018,Professional,Home health,n/a,,Non-dual,85+,Male,11539.36,,,
spend,2018,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,65-74,Female,353776.7,,,
spend,2018,Retail Pharmacy,Prescription drugs (Part D),n/a,,Non-dual,85+,Male,1420897.62,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Non-dual,85+,Male,0.0,,,
spend,2018,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,<65,Female,2557945.49,,,
spend,2018,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,75-84,Male,5931.94,,,
spend,2018,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,85+,Female,250642.23,,,
spend,2018,Retail Pharmacy,Prescription drugs (Part D),n/a,,Dual,65-74,Male,402815.44,,,
spend,2018,Professional,Office (incl. telehealth),Unclassified,,Non-dual,75-84,Male,732366.78,,,
spend,2018,Professional,Services at home,Exceptions/unclassified,,Non-dual,85+,Female,0.0,,,
spend,2018,Professional,Urgent care,Unclassified,,Dual,75-84,Male,121204.86,,,
spend,2018,Professional,Services at home,Unclassified,,Non-dual,85+,Female,15874.02,,,
spend,2018,Outpatient Hospital,Hospital outpatient,n/a,,Dual,65-74,Female,7122018.65,,,
spend,2018,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,<65,Male,74461.09,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Non-dual,75-84,Male,0.0,,,
spend,2018,Long-Term Care,Hospice,n/a,,Dual,65-74,Male,75543.7,,,
spend,2018,Long-Term Care,Hospice,n/a,,Dual,65-74,Female,94602.38,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Dual,<65,Female,2551.41,,,
spend,2018,Professional,Services at home,Exceptions/unclassified,,Non-dual,85+,Male,0.0,,,
spend,2018,Professional,Urgent care,E&M,,Non-dual,<65,Male,33135.73,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Non-dual,75-84,Male,1045.19,,,
spend,2018,Professional,Urgent care,Unclassified,,Dual,75-84,Female,58729.32,,,
spend,2018,Professional,Services at home,Unclassified,,Non-dual,85+,Male,1400.57,,,
spend,2018,Professional,Urgent care,Unclassified,,Dual,65-74,Male,124538.97,,,
spend,2018,Professional,Urgent care,Unclassified,,Non-dual,85+,Male,232465.16,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,65-74,Female,73583.18,,,
spend,2018,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,65-74,Female,4181.83,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Non-dual,85+,Female,15193.23,,,
spend,2018,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,<65,Male,1786433.97,,,
spend,2018,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Dual,<65,Male,0.0,,,
spend,2018,Professional,Office (incl. telehealth),Unclassified,,Non-dual,85+,Male,552584.63,,,
spend,2018,Outpatient Hospital,Hospital outpatient,n/a,,Dual,65-74,Male,2068134.11,,,
spend,2018,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,65-74,Male,5884.86,,,
spend,2018,Professional,Services at home,Exceptions/unclassified,,Non-dual,65-74,Female,0.0,,,
spend,2018,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,<65,Female,54426.93,,,
spend,2018,Professional,Office (incl. telehealth),Unclassified,,Dual,<65,Male,903779.35,,,
spend,2018,Professional,Office (incl. telehealth),E&M,,Dual,85+,Female,3519.77,,,
spend,2018,Outpatient Hospital,Hospital outpatient,n/a,,Dual,85+,Male,381497.33,,,
spend,2018,Outpatient Hospital,Hospital outpatient,n/a,,Dual,85+,Female,440759.05,,,
spend,2018,Professional,Services at home,Exceptions/unclassified,,Non-dual,<65,Female,472.9,,,
spend,2018,Professional,Services at home,Unclassified,,Dual,<65,Female,658.8,,,
spend,2018,Outpatient Hospital,Hospital outpatient,n/a,,Dual,<65,Male,3464152.97,,,
spend,2018,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,<65,Male,9942318.16,,,
spend,2018,Professional,Urgent care,Unclassified,,Non-dual,65-74,Female,216415.46,,,
spend,2018,Professional,Urgent care,Unclassified,,Non-dual,65-74,Male,262086.72,,,
spend,2018,Professional,Urgent care,E&M,,Non-dual,75-84,Male,6151.9,,,
spend,2018,Professional,Services at home,Exceptions/unclassified,,Non-dual,65-74,Male,0.0,,,
spend,2018,Outpatient Hospital,Hospital outpatient,n/a,,Non-dual,<65,Female,29351291.08,,,
spend,2018,Outpatient Hospital,Hospital outpatient,n/a,,Dual,<65,Female,14358537.84,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Dual,75-84,Male,0.0,,,
spend,2018,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,65-74,Female,1769978.55,,,
spend,2018,Professional,Urgent care,E&M,,Non-dual,75-84,Female,9114.95,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Non-dual,75-84,Female,0.0,,,
spend,2018,Professional,Urgent care,Unclassified,,Non-dual,75-84,Female,182176.09,,,
spend,2018,Professional,Urgent care,E&M,,Dual,65-74,Male,3318.7,,,
spend,2018,Inpatient Hospital,Acute care hospital,n/a,,Dual,65-74,Male,553293.56,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Dual,75-84,Female,0.0,,,
spend,2018,Professional,Office (incl. telehealth),Unclassified,,Dual,<65,Female,716133.43,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Dual,65-74,Male,0.0,,,
spend,2018,Professional,Office (incl. telehealth),Exceptions/unclassified,,Dual,75-84,Male,1693.89,,,
spend,2018,Inpatient Hospital,Acute care hospital,n/a,,Non-dual,75-84,Male,606686.96,,,
spend,2018,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,85+,Female,1039.86,,,
spend,2018,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,75-84,Male,22158.01,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Non-dual,65-74,Female,481.7,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Non-dual,65-74,Male,2611.25,,,
spend,2018,Professional,Nursing facility / hospice setting,E&M,,Non-dual,65-74,Female,2317.85,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Dual,85+,Male,0.0,,,
spend,2018,Professional,Services at home,Unclassified,,Dual,<65,Male,2077.78,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Dual,75-84,Male,442.59,,,
spend,2018,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,65-74,Female,7576.21,,,
spend,2018,Professional,Urgent care,E&M,,Non-dual,65-74,Male,15674.7,,,
spend,2018,Professional,Office (incl. telehealth),E&M,,Non-dual,75-84,Female,15895.16,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Unclassified,,Non-dual,<65,Male,425041.14,,,
spend,2018,Professional,Services at home,Exceptions/unclassified,,Non-dual,<65,Male,0.0,,,
spend,2018,Professional,Services at home,Unclassified,,Non-dual,75-84,Male,1691.67,,,
spend,2018,Professional,Urgent care,Unclassified,,Non-dual,85+,Female,292196.48,,,
spend,2018,Other,Durable medical equipment,n/a,,Dual,65-74,Female,1033.29,,,
spend,2018,Other,Durable medical equipment,n/a,,Dual,65-74,Male,1092.59,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Unclassified,,Dual,65-74,Male,36195.53,,,
spend,2018,Professional,Office (incl. telehealth),Exceptions/unclassified,,Non-dual,65-74,Male,37734.84,,,
spend,2018,Other,Durable medical equipment,n/a,,Dual,75-84,Male,392.78,,,
spend,2018,Professional,Office (incl. telehealth),E&M,,Non-dual,75-84,Male,44938.21,,,
spend,2018,Professional,Services at home,Unclassified,,Non-dual,65-74,Male,1916.55,,,
spend,2018,Long-Term Care,Hospice,n/a,,Dual,85+,Male,11640.75,,,
spend,2018,Professional,Nursing facility / hospice setting,E&M,,Non-dual,65-74,Male,620.44,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,E&M,,Non-dual,<65,Male,997.55,,,
spend,2018,Professional,Services at home,Unclassified,,Non-dual,<65,Female,8744.73,,,
spend,2018,Long-Term Care,Hospice,n/a,,Dual,85+,Female,17483.95,,,
spend,2018,Long-Term Care,Skilled nursing facility,n/a,,Dual,85+,Male,164716.3,,,
spend,2018,Other,Durable medical equipment,n/a,,Non-dual,75-84,Female,1115.13,,,
spend,2018,Long-Term Care,Hospice,n/a,,Non-dual,75-84,Female,341957.78,,,
spend,2018,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,75-84,Female,0.0,,,
spend,2018,Long-Term Care,Hospice,n/a,,Non-dual,75-84,Male,421834.29,,,
spend,2018,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,<65,Female,211033.5,,,
spend,2018,Professional,Office (incl. telehealth),E&M,,Dual,65-74,Female,11829.5,,,
spend,2018,Professional,Home health,n/a,,Dual,75-84,Female,8818.22,,,
spend,2018,Professional,Home health,n/a,,Dual,75-84,Male,2801.05,,,
spend,2018,Other,Durable medical equipment,n/a,,Non-dual,75-84,Male,1466.72,,,
spend,2018,Professional,Home health,n/a,,Non-dual,75-84,Female,28884.27,,,
spend,2018,Professional,Home health,n/a,,Non-dual,65-74,Female,127061.92,,,
spend,2018,Professional,Office (incl. telehealth),E&M,,Non-dual,85+,Female,14648.79,,,
spend,2018,Professional,Home health,n/a,,Non-dual,75-84,Male,48976.12,,,
spend,2018,Other,Durable medical equipment,n/a,,Dual,75-84,Female,458.5,,,
spend,2018,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,<65,Male,342164.07,,,
spend,2018,Professional,Home health,n/a,,Non-dual,65-74,Male,89941.99,,,
spend,2018,Professional,Urgent care,Exceptions/unclassified,,Dual,85+,Female,0.0,,,
spend,2018,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,75-84,Male,353618.81,,,
spend,2018,Professional,Services at home,Unclassified,,Non-dual,75-84,Female,1602.48,,,
spend,2018,Professional,Services at home,Unclassified,,Non-dual,65-74,Female,1516.21,,,
spend,2018,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,85+,Female,103145.73,,,
spend,2018,Professional,Services at home,E&M,,Non-dual,65-74,Male,615.85,,,
spend,2018,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,85+,Male,110374.08,,,
spend,2018,Long-Term Care,Skilled nursing facility,n/a,,Dual,85+,Female,15933.9,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,<65,Male,2633.99,,,
spend,2018,Long-Term Care,Skilled nursing facility,n/a,,Non-dual,75-84,Female,308680.23,,,
spend,2018,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,85+,Female,0.0,,,
spend,2018,Professional,Office (incl. telehealth),E&M,,Dual,65-74,Male,26985.55,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,,Dual,65-74,Male,481.7,,,
spend,2018,Professional,Inpatient/outpatient hospital setting,Imaging,,Non-dual,75-84,Male,1129.95,,,
spend,2018,Professional,Urgent care,E&M,,Non-dual,65-74,Female,1850.43,,,
spend,2018,Professional,Urgent care,E&M,,Dual,85+,Female,3079.25,,,
spend,2018,Professional,Nursing facility / hospice setting,E&M,,Non-dual,75-84,Male,620.44,,,
spend,2018,Professional,Nursing facility / hospice setting,Exceptions/unclassified,,Non-dual,65-74,Male,0.0,,,
spend,2018,Professional,Urgent care,E&M,,Dual,<65,Female,1379.45,,,
spend,2018,Professional,Services at home,Unclassified,,Non-dual,<65,Male,10460.86,,,
spend,2018,Long-Term Care,Hospice,n/a,,Non-dual,85+,Male,26358.64,,,
spend,2018,Professional,Nursing facility / hospice setting,Unclassified,,Non-dual,75-84,Female,756.34,,,
spend,2018,Long-Term Care,Hospice,n/a,,Non-dual,85+,Female,101834.48,,,
spend,2018,Professional,Services at home,Unclassified,,Dual,65-74,Male,808.07,,,
