yr,service_category,subcategory,type_of_service,dual,age_band,sex,allowed,paid,n_rows,n_benes
2018,Professional,Services at home,Unclassified,true,65-74,Male,808.07,808.07,9,1
2018,Professional,Services at home,Unclassified,true,<65,Female,658.8,658.8,7,1
2018,Professional,Services at home,Unclassified,true,<65,Male,2077.7799999999997,2077.7799999999997,21,2
2018,Professional,Urgent care,E&M,false,65-74,Female,1850.43,1480.34,1,1
2018,Professional,Urgent care,E&M,false,65-74,Male,15674.700000000003,12539.760000000002,27,6
2018,Professional,Urgent care,E&M,false,75-84,Female,9114.95,7291.96,15,2
2018,Professional,Urgent care,E&M,false,75-84,Male,6151.9000000000015,4921.5199999999995,10,4
2018,Professional,Urgent care,E&M,false,85+,Female,6587.61,5270.08,4,2
2018,Professional,Urgent care,E&M,false,85+,Male,3024.9,2419.92,5,3
2018,Professional,Urgent care,E&M,false,<65,Female,3038.7999999999997,2431.04,5,5
2018,Professional,Urgent care,E&M,false,<65,Male,33135.73,26508.570000000003,59,20
2018,Professional,Urgent care,E&M,true,65-74,Male,3318.7,2654.96,7,3
2018,Professional,Urgent care,E&M,true,75-84,Female,885.18,708.14,2,1
2018,Professional,Urgent care,E&M,true,85+,Female,3079.25,2463.4,5,1
2018,Professional,Urgent care,E&M,true,85+,Male,609.25,609.25,1,1
2018,Professional,Urgent care,E&M,true,<65,Female,1379.45,1292.6399999999999,3,2
2018,Professional,Urgent care,E&M,true,<65,Male,6249.1,5960.08,11,5
2018,Professional,Urgent care,Exceptions/unclassified,false,65-74,Female,0.0,0.0,333,41
2018,Professional,Urgent care,Exceptions/unclassified,false,65-74,Male,0.0,0.0,356,42
2018,Professional,Urgent care,Exceptions/unclassified,false,75-84,Female,0.0,0.0,266,21
2018,Professional,Urgent care,Exceptions/unclassified,false,75-84,Male,0.0,0.0,271,23
2018,Professional,Urgent care,Exceptions/unclassified,false,85+,Female,15193.23,8007.98,317,20
2018,Professional,Urgent care,Exceptions/unclassified,false,85+,Male,0.0,0.0,332,28
2018,Professional,Urgent care,Exceptions/unclassified,false,<65,Female,0.0,0.0,210,34
2018,Professional,Urgent care,Exceptions/unclassified,false,<65,Male,0.0,0.0,282,48
2018,Professional,Urgent care,Exceptions/unclassified,true,65-74,Female,0.0,0.0,70,10
2018,Professional,Urgent care,Exceptions/unclassified,true,65-74,Male,0.0,0.0,209,25
2018,Professional,Urgent care,Exceptions/unclassified,true,75-84,Female,0.0,0.0,113,7
2018,Professional,Urgent care,Exceptions/unclassified,true,75-84,Male,0.0,0.0,175,13
2018,Professional,Urgent care,Exceptions/unclassified,true,85+,Female,0.0,0.0,87,9
2018,Professional,Urgent care,Exceptions/unclassified,true,85+,Male,0.0,0.0,111,11
2018,Professional,Urgent care,Exceptions/unclassified,true,<65,Female,2551.41,0.0,36,12
2018,Professional,Urgent care,Exceptions/unclassified,true,<65,Male,2692.46,0.0,57,12
2018,Professional,Urgent care,Unclassified,false,65-74,Female,216415.4599999998,172319.64999999994,1613,49
2018,Professional,Urgent care,Unclassified,false,65-74,Male,262086.7199999999,209119.5899999993,1953,47
2018,Professional,Urgent care,Unclassified,false,75-84,Female,182176.09000000037,145370.3699999996,1513,23
2018,Professional,Urgent care,Unclassified,false,75-84,Male,149189.91000000015,118911.81000000004,1368,25
2018,Professional,Urgent care,Unclassified,false,85+,Female,292196.48000000085,210403.15999999907,1615,21
2018,Professional,Urgent care,Unclassified,false,85+,Male,232465.16000000032,185602.19999999958,1779,29
2018,Professional,Urgent care,Unclassified,false,<65,Female,173413.7899999998,140308.80999999985,1184,43
2018,Professional,Urgent care,Unclassified,false,<65,Male,274989.1400000005,215686.28999999963,2147,68
2018,Professional,Urgent care,Unclassified,true,65-74,Female,39887.44999999999,33696.50000000003,305,14
2018,Professional,Urgent care,Unclassified,true,65-74,Male,124538.96999999994,98258.61999999991,1055,26
2018,Professional,Urgent care,Unclassified,true,75-84,Female,58729.32000000001,39202.920000000035,522,7
2018,Professional,Urgent care,Unclassified,true,75-84,Male,121204.8600000004,71513.33999999988,862,15
2018,Professional,Urgent care,Unclassified,true,85+,Female,52895.93999999997,16456.630000000016,467,9
2018,Professional,Urgent care,Unclassified,true,85+,Male,88402.03999999978,57945.33999999997,619,11
2018,Professional,Urgent care,Unclassified,true,<65,Female,43807.20000000001,20463.559999999994,253,15
2018,Professional,Urgent care,Unclassified,true,<65,Male,65310.45000000004,40390.19,405,18
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,false,65-74,Female,835866.0800000012,609263.3999999996,6116,449
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,false,65-74,Male,956021.3800000085,688960.0899999997,6353,463
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,false,75-84,Female,618333.1500000053,472272.83999999875,3546,161
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,false,75-84,Male,661283.7400000019,498170.69999999955,4340,189
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,false,85+,Female,689556.170000007,528451.199999999,3704,142
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,false,85+,Male,1420897.6200000069,932919.019999997,5277,154
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,false,<65,Female,1238424.9300000065,886813.9599999998,5727,671
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,false,<65,Male,1281457.950000012,858941.789999998,7281,731
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,true,65-74,Female,353776.6999999995,228843.60999999987,2217,153
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,true,65-74,Male,402815.4399999997,313452.2700000002,2720,162
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,true,75-84,Female,244711.9099999998,183190.87000000017,1635,66
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,true,75-84,Male,418955.01,279270.9400000004,2280,86
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,true,85+,Female,250642.23000000027,104299.53999999998,1189,55
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,true,85+,Male,269556.77000000014,166272.53000000012,1135,45
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,true,<65,Female,372552.9400000001,259537.5,1917,235
2018,Retail Pharmacy,Prescription drugs (Part D),n/a,true,<65,Male,443730.55999999976,314226.8900000002,2421,236
2019,Inpatient Hospital,Acute care hospital,n/a,false,65-74,Female,1860344.3200000008,1555335.3100000003,193,128
2019,Inpatient Hospital,Acute care hospital,n/a,false,65-74,Male,1420300.3599999992,1182039.0599999991,217,134
2019,Inpatient Hospital,Acute care hospital,n/a,false,75-84,Female,449346.3099999999,374593.48000000016,84,42
2019,Inpatient Hospital,Acute care hospital,n/a,false,75-84,Male,1185833.19,987715.2100000003,243,79
2019,Inpatient Hospital,Acute care hospital,n/a,false,85+,Female,298982.35,248721.47999999998,105,49
2019,Inpatient Hospital,Acute care hospital,n/a,false,85+,Male,889415.52,749785.1099999988,230,49
2019,Inpatient Hospital,Acute care hospital,n/a,false,<65,Female,2972354.2999999993,2530003.509999999,315,238
2019,Inpatient Hospital,Acute care hospital,n/a,false,<65,Male,2617314.629999996,2225438.4199999995,271,188
2019,Inpatient Hospital,Acute care hospital,n/a,true,65-74,Female,512279.46000000014,470822.10999999987,97,60
2019,Inpatient Hospital,Acute care hospital,n/a,true,65-74,Male,474839.64,439221.3300000001,103,65
2019,Inpatient Hospital,Acute care hospital,n/a,true,75-84,Female,268651.51,257494.03999999992,72,36
2019,Inpatient Hospital,Acute care hospital,n/a,true,75-84,Male,368874.44999999995,333149.9700000001,90,39
2019,Inpatient Hospital,Acute care hospital,n/a,true,85+,Female,79145.76999999999,73725.98,41,17
2019,Inpatient Hospital,Acute care hospital,n/a,true,85+,Male,66927.74000000002,62899.960000000036,73,16
2019,Inpatient Hospital,Acute care hospital,n/a,true,<65,Female,922861.8899999998,870829.2999999998,146,96
2019,Inpatient Hospital,Acute care hospital,n/a,true,<65,Male,949560.9700000001,902420.43,132,102
2019,Long-Term Care,Hospice,n/a,false,65-74,Female,278223.67,278223.67,27,27
2019,Long-Term Care,Hospice,n/a,false,65-74,Male,339235.29000000004,339235.29000000004,22,22
2019,Long-Term Care,Hospice,n/a,false,75-84,Female,242339.87000000002,242339.87000000002,22,22
2019,Long-Term Care,Hospice,n/a,false,75-84,Male,568384.96,568384.96,32,32
2019,Long-Term Care,Hospice,n/a,false,85+,Female,81454.66,81454.66,3,3
2019,Long-Term Care,Hospice,n/a,false,85+,Male,3796.16,3796.16,1,1
2019,Long-Term Care,Hospice,n/a,true,65-74,Female,144289.05000000002,144289.05000000002,10,10
2019,Long-Term Care,Hospice,n/a,true,65-74,Male,68546.58,68546.58,5,5
2019,Long-Term Care,Hospice,n/a,true,75-84,Female,33085.83,33085.83,3,3
2019,Long-Term Care,Hospice,n/a,true,75-84,Male,136247.96,136247.96,10,10
2019,Long-Term Care,Hospice,n/a,true,85+,Female,6535.16,6535.16,1,1
2019,Long-Term Care,Hospice,n/a,true,85+,Male,17373.0,17373.0,1,1
2019,Long-Term Care,Skilled nursing facility,n/a,false,65-74,Female,867829.3599999996,714719.4500000003,36,36
2019,Long-Term Care,Skilled nursing facility,n/a,false,65-74,Male,653548.82,519600.58000000013,36,36
2019,Long-Term Care,Skilled nursing facility,n/a,false,75-84,Female,207630.49,165917.89,15,15
2019,Long-Term Care,Skilled nursing facility,n/a,false,75-84,Male,269597.3,215491.24000000005,16,16
2019,Long-Term Care,Skilled nursing facility,n/a,false,85+,Female,257418.03,205934.23,13,13
2019,Long-Term Care,Skilled nursing facility,n/a,false,85+,Male,82129.53,65703.49,5,5
2019,Long-Term Care,Skilled nursing facility,n/a,false,<65,Female,218373.02000000002,176429.47999999998,12,12
2019,Long-Term Care,Skilled nursing facility,n/a,false,<65,Male,338284.82999999996,277770.51,16,16
2019,Long-Term Care,Skilled nursing facility,n/a,true,65-74,Female,120673.23,112231.25,10,10
2019,Long-Term Care,Skilled nursing facility,n/a,true,65-74,Male,153586.88,146019.05000000002,11,11
2019,Long-Term Care,Skilled nursing facility,n/a,true,75-84,Female,143470.06000000003,126399.69,9,9
2019,Long-Term Care,Skilled nursing facility,n/a,true,75-84,Male,149613.39,130094.1,7,7
2019,Long-Term Care,Skilled nursing facility,n/a,true,85+,Female,14877.48,11715.59,2,2
2019,Long-Term Care,Skilled nursing facility,n/a,true,85+,Male,5774.11,5774.11,1,1
2019,Long-Term Care,Skilled nursing facility,n/a,true,<65,Female,111407.72999999998,96873.72,4,4
2019,Long-Term Care,Skilled nursing facility,n/a,true,<65,Male,107306.93000000002,106631.47,8,8
2019,Other,Durable medical equipment,n/a,false,65-74,Female,2910.2599999999993,2262.1899999999964,805,384
2019,Other,Durable medical equipment,n/a,false,65-74,Male,3441.2200000000003,2677.589999999994,1628,385
2019,Other,Durable medical equipment,n/a,false,75-84,Female,1155.980000000001,883.9899999999991,441,142
2019,Other,Durable medical equipment,n/a,false,75-84,Male,1245.1100000000015,976.7599999999995,937,167
2019,Other,Durable medical equipment,n/a,false,85+,Female,682.48,503.0100000000001,280,88
2019,Other,Durable medical equipment,n/a,false,85+,Male,707.0400000000003,552.66,546,62
2019,Other,Durable medical equipment,n/a,false,<65,Female,4575.8299999999945,3685.389999999994,1418,417
2019,Other,Durable medical equipment,n/a,false,<65,Male,6752.579999999976,5536.850000000011,3146,580
2019,Other,Durable medical equipment,n/a,true,65-74,Female,1195.3700000000013,919.9900000000006,384,132
2019,Other,Durable medical equipment,n/a,true,65-74,Male,974.9400000000009,824.6800000000004,480,119
2019,Other,Durable medical equipment,n/a,true,75-84,Female,477.5299999999999,408.69000000000005,206,55
2019,Other,Durable medical equipment,n/a,true,75-84,Male,503.8399999999999,427.27,215,65
2019,Other,Durable medical equipment,n/a,true,85+,Female,330.93999999999994,261.51,132,27
2019,Other,Durable medical equipment,n/a,true,85+,Male,289.62,230.8,97,19
2019,Other,Durable medical equipment,n/a,true,<65,Female,2004.9,1677.6299999999983,626,173
2019,Other,Durable medical equipment,n/a,true,<65,Male,2204.31,1964.1599999999994,1114,189
2019,Outpatient Hospital,Hospital outpatient,n/a,false,65-74,Female,6818599.809999996,6734093.019999996,4418,565
2019,Outpatient Hospital,Hospital outpatient,n/a,false,65-74,Male,5732642.89999999,5665448.819999991,3762,550
2019,Outpatient Hospital,Hospital outpatient,n/a,false,75-84,Female,2141681.81,2117203.88,1121,227
2019,Outpatient Hospital,Hospital outpatient,n/a,false,75-84,Male,2851971.629999997,2816563.129999998,2410,246
2019,Outpatient Hospital,Hospital outpatient,n/a,false,85+,Female,1268058.4,1250439.5999999996,1301,153
2019,Outpatient Hospital,Hospital outpatient,n/a,false,85+,Male,1608220.14,1586115.6599999997,1715,156
2019,Outpatient Hospital,Hospital outpatient,n/a,false,<65,Female,25452355.489999976,25166560.609999966,10093,936
2019,Outpatient Hospital,Hospital outpatient,n/a,false,<65,Male,11482028.929999992,11258417.359999975,8003,733
2019,Outpatient Hospital,Hospital outpatient,n/a,true,65-74,Female,1702678.9299999992,1683283.059999999,1063,194
2019,Outpatient Hospital,Hospital outpatient,n/a,true,65-74,Male,2234087.250000001,2209848.180000001,1627,194
2019,Outpatient Hospital,Hospital outpatient,n/a,true,75-84,Female,882982.67,872861.11,705,95
2019,Outpatient Hospital,Hospital outpatient,n/a,true,75-84,Male,981370.5099999999,969212.6300000001,863,109
2019,Outpatient Hospital,Hospital outpatient,n/a,true,85+,Female,552007.7300000001,544503.1900000002,590,50
2019,Outpatient Hospital,Hospital outpatient,n/a,true,85+,Male,466707.77999999985,460276.8699999999,478,49
2019,Outpatient Hospital,Hospital outpatient,n/a,true,<65,Female,10725863.089999996,10657374.629999999,4276,328
2019,Outpatient Hospital,Hospital outpatient,n/a,true,<65,Male,4249263.379999998,4196511.439999998,3043,274
2019,Professional,Home health,n/a,false,65-74,Female,73228.58,73228.58,10,10
2019,Professional,Home health,n/a,false,65-74,Male,128042.79000000001,128042.79000000001,16,16
2019,Professional,Home health,n/a,false,75-84,Female,26024.15,26024.15,3,3
2019,Professional,Home health,n/a,false,75-84,Male,25132.38,25132.38,4,4
2019,Professional,Home health,n/a,false,<65,Female,15465.29,15465.29,1,1
2019,Professional,Home health,n/a,true,65-74,Female,19270.14,19270.14,2,2
2019,Professional,Home health,n/a,true,65-74,Male,49189.7,49189.7,6,6
2019,Professional,Home health,n/a,true,75-84,Male,21635.86,21635.86,3,3
2019,Professional,Inpatient/outpatient hospital setting,E&M,false,65-74,Female,1663.53,1330.8200000000002,3,3
2019,Professional,Inpatient/outpatient hospital setting,E&M,false,65-74,Male,370.2,296.16,1,1
2019,Professional,Inpatient/outpatient hospital setting,E&M,false,75-84,Male,600.5,480.4,1,1
2019,Professional,Inpatient/outpatient hospital setting,E&M,false,<65,Male,1836.79,1469.4299999999998,3,3
2019,Professional,Inpatient/outpatient hospital setting,E&M,true,<65,Female,472.9,378.32,1,1
2019,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,false,65-74,Female,1596.3,1277.04,3,3
2019,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,false,65-74,Male,1294.49,1035.5900000000001,3,3
2019,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,false,75-84,Female,1185.25,948.2,2,2
2019,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,false,75-84,Male,1206.6,965.28,2,2
2019,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,false,<65,Male,2986.6800000000003,2389.34,5,3
2019,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,true,75-84,Female,507.0,507.0,1,1
2019,Professional,Inpatient/outpatient hospital setting,Imaging,false,65-74,Female,606.1,484.88,1,1
2019,Professional,Inpatient/outpatient hospital setting,Imaging,false,65-74,Male,1216.35,852.3,2,2
2019,Professional,Inpatient/outpatient hospital setting,Imaging,false,75-84,Female,2688.7,2030.1799999999998,5,5
2019,Professional,Inpatient/outpatient hospital setting,Imaging,false,75-84,Male,485.85,388.68,1,1
2019,Professional,Inpatient/outpatient hospital setting,Imaging,false,85+,Female,514.1,279.49,1,1
2019,Professional,Inpatient/outpatient hospital setting,Imaging,false,85+,Male,1201.0,960.8,2,2
2019,Professional,Inpatient/outpatient hospital setting,Imaging,false,<65,Female,2791.9,2233.52,5,5
2019,Professional,Inpatient/outpatient hospital setting,Imaging,false,<65,Male,2224.99,1394.63,4,4
2019,Professional,Inpatient/outpatient hospital setting,Imaging,true,65-74,Male,740.4,592.32,2,1
2019,Professional,Inpatient/outpatient hospital setting,Imaging,true,<65,Male,620.44,620.44,1,1
2019,Professional,Inpatient/outpatient hospital setting,Unclassified,false,65-74,Female,450051.5199999998,366173.97,290,16
